locus_tag	gene_name	ncrna	start	end	strand	read_count	ins_index	gene_length	ins_count	fcn
ABUW_3507	csaA	0	3554228	3554566	-1	0	0	339	0	"secretion chaperone"
ABUW_3508	ABUW_3508	0	3554710	3555054	-1	0	0	345	0	"hypothetical protein"
ABUW_3509	ABUW_3509	0	3555321	3555902	-1	0	0	582	0	"general secretion pathway protein G"
ABUW_3510	gspF	0	3555926	3557131	-1	0	0	1206	0	"general secretion pathway protein F"
ABUW_3511	priA	0	3557280	3559508	1	0	0	2229	0	"primosomal protein N`"
ABUW_3512	ABUW_3512	0	3559585	3561426	1	0	0	1842	0	"glutathione-regulated potassium-efflux system protein KefB"
ABUW_3513	hslO	0	3561592	3562467	1	0	0	876	0	"heat shock protein 33"
ABUW_3514	ABUW_3514	0	3562605	3563216	1	0	0	612	0	"transporter, LysE family"
ABUW_3515	cbpA	0	3563367	3564323	1	0	0	957	0	"curved DNA-binding protein"
ABUW_3516	ABUW_3516	0	3564335	3564664	1	0	0	330	0	"hypothetical protein"
ABUW_3517	ABUW_3517	0	3564956	3566167	-1	0	0	1212	0	"magnesium Mg(2+)/cobalt Co(2+) transport protein"
ABUW_3518	pnp	0	3566252	3568345	-1	0	0	2094	0	"polyribonucleotide nucleotidyltransferase"
ABUW_3519	rpsO	0	3568597	3568866	-1	0	0	270	0	"ribosomal protein S15"
ABUW_3520	ABUW_3520	0	3569079	3570377	1	0	0	1299	0	beta-lactamase
ABUW_3521	recD	0	3571094	3572845	-1	0	0	1752	0	"exonuclease V alpha subunit"
ABUW_3522	recB	0	3572954	3576652	-1	0	0	3699	0	"exonuclease V beta chain"
ABUW_3523	recC	0	3576656	3580291	-1	0	0	3636	0	"exonuclease V gamma chain"
ABUW_3524	ABUW_3524	0	3580463	3580969	1	0	0	507	0	"hypothetical protein"
ABUW_3525	pap	0	3580992	3582410	-1	0	0	1419	0	"polyphosphate-AMP phosphotransferase"
ABUW_3526	ABUW_3526	0	3582618	3583325	1	0	0	708	0	"hypothetical protein"
ABUW_3527	ubiE	0	3583474	3584421	1	0	0	948	0	"ubiquinone/menaquinone biosynthesis methyltransferase UbiE"
ABUW_3528	ABUW_3528	0	3584433	3585101	1	0	0	669	0	"hypothetical protein"
ABUW_3529	ubiB	0	3585114	3586733	1	0	0	1620	0	"2-octaprenylphenol hydroxylase of ubiquinone biosynthetic pathway"
ABUW_3530	ABUW_3530	0	3586858	3588180	1	0	0	1323	0	oxidoreductase
ABUW_3531	hisIE	0	3588334	3589107	1	0	0	774	0	"phosphoribosyl (-ATP,-AMP) pyrophosphohydrolase/cyclohydrolase"
ABUW_3532	ABUW_3532	0	3589117	3590619	1	0	0	1503	0	"putative DNA helicase"
ABUW_3533	ABUW_3533	0	3590643	3592025	1	0	0	1383	0	"putative ATP binding site"
ABUW_3534	phaAB	0	3592352	3595189	1	0	0	2838	0	"pH adaptation potassium efflux system transmembrane protein A"
ABUW_3535	phaC	0	3595186	3595554	1	0	0	369	0	"pH adaptation potassium efflux system protein C"
ABUW_3536	phaD	0	3595554	3597365	1	0	0	1812	0	"pH adaptation potassium efflux system transmembrane protein D"
ABUW_3537	phaE	0	3597368	3597895	1	0	0	528	0	"pH adaptation potassium efflux system transmembrane protein E"
ABUW_3538	phaF	0	3597892	3598167	1	0	0	276	0	"pH adaptation potassium efflux system protein F"
ABUW_3539	phaG	0	3598180	3598584	1	0	0	405	0	"pH adaptation potassium efflux system protein G"
ABUW_3540	rbfA	0	3598641	3599042	-1	0	0	402	0	"ribosome-binding factor A"
ABUW_3541	infB	0	3599042	3601741	-1	0	0	2700	0	"translation initiation factor IF-2"
ABUW_3542	nusA	0	3601752	3603236	-1	0	0	1485	0	"transcription elongation factor NusA"
ABUW_3543	ABUW_3543	0	3603274	3603798	-1	0	0	525	0	"hypothetical protein"
ABUW_3544	ABUW_3544	0	3604014	3604090	-1	0	0	77	0	
ABUW_3545	ABUW_3545	0	3604180	3604256	-1	0	0	77	0	
ABUW_3546	ABUW_3546	0	3604299	3604383	-1	0	0	85	0	
ABUW_3547	secG	0	3604440	3604769	-1	0	0	330	0	"preprotein translocase iisp family auxillary membrane component"
ABUW_3548	tpiA	0	3604782	3605576	-1	0	0	795	0	"triose-phosphate isomerase"
ABUW_3549	pilB	0	3605867	3607579	1	0	0	1713	0	"type IV-A pilus assembly ATPase PilB"
ABUW_3550	pilC	0	3607609	3608835	1	0	0	1227	0	"pilin biogenesis protein"
ABUW_3551	pilD	0	3608835	3609695	1	0	0	861	0	"type IV pilus prepilin peptidase PilD"
ABUW_3552	coaE	0	3609697	3610293	1	0	0	597	0	"dephospho-CoA kinase"
ABUW_3553	ABUW_3553	0	3610290	3611204	-1	1519	0.00242718446601942	915	2	"integral membrane protein DUF6"
ABUW_3554	ABUW_3554	0	3611240	3611989	-1	0	0	750	0	"RNA methyltransferase, TrmH family, group 3"
ABUW_3555	ABUW_3555	0	3612091	3612417	-1	0	0	327	0	"hypothetical protein"
ABUW_3556	ABUW_3556	0	3612494	3613804	-1	0	0	1311	0	"tetratricopeptide repeat domain protein"
ABUW_3557	recN	0	3613919	3615586	1	0	0	1668	0	"DNA repair protein RecN"
ABUW_3558	ABUW_3558	0	3615713	3616267	1	0	0	555	0	"hypothetical protein"
ABUW_3559	ABUW_3559	0	3616267	3616707	1	0	0	441	0	"hypothetical protein"
ABUW_3560	ABUW_3560	0	3616764	3617765	-1	0	0	1002	0	"HlyD family secretion protein"
ABUW_3561	ABUW_3561	0	3617805	3618011	-1	0	0	207	0	"hypothetical protein"
ABUW_3562	ABUW_3562	0	3618004	3620103	-1	0	0	2100	0	"putative fusaric acid resistance protein"
ABUW_3563	ABUW_3563	0	3620599	3621372	1	0	0	774	0	"transcriptional regulator, IclR family"
ABUW_3564	alkB	0	3621567	3622178	-1	0	0	612	0	"DNA repair system"
ABUW_3565	ada	0	3622175	3623029	-1	0	0	855	0	"methylated-DNA--protein-cysteine methyltransferase transcription regulator"
ABUW_3566	pgsA	0	3623152	3623739	-1	0	0	588	0	"CDP-diacylglycerol--glycerol-3-phosphate 3-phosphatidyltransferase"
ABUW_3567	ABUW_3567	0	3623858	3624652	-1	0	0	795	0	"acyl-CoA thioesterase II"
ABUW_3568	uvrC	0	3624773	3626581	-1	0	0	1809	0	"excinuclease ABC, C subunit (EsvL)"
ABUW_3569	ABUW_3569	0	3626706	3627236	-1	0	0	531	0	"hypothetical protein"
ABUW_3570	lpxO	0	3627409	3628323	-1	0	0	915	0	beta-hydroxylase
ABUW_3571	ABUW_3571	0	3628500	3629519	-1	0	0	1020	0	"lipoprotein, putative"
ABUW_3572	fadB	0	3629909	3632062	1	0	0	2154	0	"fatty oxidation complex, alpha subunit FadB"
ABUW_3573	fadA	0	3632075	3633247	1	0	0	1173	0	"acetyl-CoA C-acyltransferase FadA"
ABUW_3574	ABUW_3574	0	3633292	3633783	-1	0	0	492	0	"hypothetical protein"
ABUW_3575	ABUW_3575	0	3634022	3634582	-1	0	0	561	0	"hypothetical protein"
ABUW_3576	ABUW_3576	0	3634741	3635106	1	0	0	366	0	"transcriptional regulator MerR family"
ABUW_3577	ABUW_3577	0	3635128	3635886	-1	0	0	759	0	"hypothetical protein"
ABUW_3578	ABUW_3578	0	3636064	3636768	1	0	0	705	0	"DSBA oxidoreductase"
ABUW_3579	ABUW_3579	0	3637127	3638266	1	0	0	1140	0	"hypothetical protein"
ABUW_3580	ABUW_3580	0	3638388	3639290	1	0	0	903	0	"hypothetical protein"
ABUW_3581	htpG	0	3639374	3641293	-1	0	0	1920	0	"chaperone protein HtpG"
ABUW_3582	ABUW_3582	0	3641396	3641752	-1	0	0	357	0	"hypothetical protein"
ABUW_3583	ABUW_3583	0	3641934	3642515	-1	0	0	582	0	"putative outer membrane protein W"
ABUW_3584	ABUW_3584	0	3642842	3644266	-1	0	0	1425	0	"Na+/H+ antiporter NhaC"
ABUW_3585	ABUW_3585	0	3644371	3645243	-1	0	0	873	0	"short chain dehydrogenase"
ABUW_3586	ABUW_3586	0	3645367	3645864	1	0	0	498	0	"hypothetical protein"
ABUW_3587	ABUW_3587	0	3645893	3646249	-1	0	0	357	0	"hypothetical protein"
ABUW_3588	ABUW_3588	0	3646463	3646828	-1	0	0	366	0	"lipoprotein, putative"
ABUW_3589	rpoC	0	3646995	3651188	-1	0	0	4194	0	"DNA-directed RNA polymerase, beta' subunit"
ABUW_3590	rpoB	0	3651275	3655363	-1	0	0	4089	0	"DNA-directed RNA polymerase, beta subunit"
ABUW_3591	rplL	0	3655669	3656040	-1	0	0	372	0	"ribosomal protein L7/L12"
ABUW_3592	rplJ	0	3656083	3656589	-1	0	0	507	0	"ribosomal protein L10"
ABUW_3593	rplA	0	3656909	3657604	-1	0	0	696	0	"ribosomal protein L1"
ABUW_3594	rplK	0	3657608	3658036	-1	0	0	429	0	"ribosomal protein L11"
ABUW_3595	nusG	0	3658145	3658678	-1	0	0	534	0	"transcription termination/antitermination factor NusG"
ABUW_3596	secE	0	3658686	3659126	-1	0	0	441	0	"preprotein translocase, SecE subunit"
ABUW_3597	ABUW_3597	0	3659202	3659277	-1	0	0	76	0	
ABUW_3598	tuf2	0	3659338	3660528	-1	1	0.000932835820895522	1191	1	"translation elongation factor Tu"
ABUW_3599	ABUW_3599	0	3660692	3660766	-1	0	0	75	0	
ABUW_3600	ABUW_3600	0	3660780	3660855	-1	0	0	76	0	
ABUW_3601	ABUW_3601	0	3660893	3660976	-1	0	0	84	0	
ABUW_3602	ABUW_3602	0	3661033	3661108	-1	0	0	76	0	
ABUW_3603	trpE	0	3661207	3662700	-1	0	0	1494	0	"anthranilate synthase component I"
ABUW_3604	gph	0	3662809	3663477	-1	0	0	669	0	"phosphoglycolate phosphatase, bacterial"
ABUW_3605	ABUW_3605	0	3663543	3664172	-1	0	0	630	0	"FHA domain protein"
ABUW_3606	gspD	0	3664213	3666489	-1	0	0	2277	0	"general secretion pathway protein D"
ABUW_3607	ABUW_3607	0	3666531	3667367	-1	0	0	837	0	"general secretion pathway protein"
ABUW_3608	ABUW_3608	0	3667367	3668110	-1	0	0	744	0	"general secretion pathway protein"
ABUW_3609	ABUW_3609	0	3668443	3668769	-1	0	0	327	0	"DNA-binding protein H-NS"
ABUW_3610	ABUW_3610	0	3668964	3669404	-1	0	0	441	0	"thioesterase superfamily protein"
ABUW_3611	ABUW_3611	0	3669412	3670605	-1	0	0	1194	0	"hypothetical protein"
ABUW_3612	ABUW_3612	0	3670615	3671454	-1	0	0	840	0	"hypothetical protein"
ABUW_3613	hemD	0	3671463	3672230	-1	0	0	768	0	"uroporphyrinogen-III synthase"
ABUW_3614	hemC	0	3672235	3673179	-1	0	0	945	0	"porphobilinogen deaminase"
ABUW_3615	algR	0	3673253	3673993	-1	0	0	741	0	"alginate biosynthesis regulatory protein"
ABUW_3616	algZ	0	3674054	3675193	-1	0	0	1140	0	"alginate biosynthesis protein"
ABUW_3617	argH	0	3675238	3676617	1	0	0	1380	0	"argininosuccinate lyase"
ABUW_3618	ABUW_3618	0	3676627	3676896	1	0	0	270	0	"Fe(II) trafficking protein"
ABUW_3619	phoU	0	3677208	3677975	-1	0	0	768	0	"phosphate transport system regulatory protein PhoU"
ABUW_3620	tolC	0	3678039	3679370	-1	0	0	1332	0	"type I secretion outer membrane protein"
ABUW_3621	ABUW_3621	0	3679466	3680371	-1	0	0	906	0	permease
ABUW_3622	ABUW_3622	0	3680364	3680945	-1	0	0	582	0	"transcriptional regulator"
ABUW_3623	ABUW_3623	0	3681071	3682135	1	0	0	1065	0	"hypothetical protein"
ABUW_3624	thiC	0	3682394	3684271	1	0	0	1878	0	"thiamine biosynthesis protein ThiC"
ABUW_3625	ABUW_3625	0	3684406	3684969	1	0	0	564	0	pseudogene
ABUW_3626	icc	0	3684977	3685789	1	0	0	813	0	"cyclic AMP phosphodiesterase"
ABUW_3627	dksA	0	3686000	3686536	1	0	0	537	0	"DnaK suppressor protein"
ABUW_3628	ABUW_3628	0	3686539	3687471	1	0	0	933	0	"glutamyl-tRNA synthetase"
ABUW_3629	ftsW	0	3687522	3688718	-1	0	0	1197	0	"cell division protein FtsW"
ABUW_3630	murD	0	3688743	3690089	-1	0	0	1347	0	"UDP-N-acetylmuramoylalanine--D-glutamate ligase"
ABUW_3631	ABUW_3631	0	3690250	3690501	-1	0	0	252	0	"hypothetical protein"
ABUW_3632	feoB	0	3690522	3692375	-1	0	0	1854	0	"ferrous iron transport protein B"
ABUW_3633	feoA	0	3692372	3692671	-1	0	0	300	0	"iron transporter"
ABUW_3634	xerD	0	3692779	3693699	1	0	0	921	0	"tyrosine recombinase XerD"
ABUW_3635	dsbC1	0	3693846	3694661	1	0	0	816	0	"thiol:disulfide interchange protein"
ABUW_3636	hom	0	3694906	3696207	1	0	0	1302	0	"homoserine dehydrogenase"
ABUW_3637	thrC	0	3696263	3697402	1	0	0	1140	0	"threonine synthase"
ABUW_3638	pbpG	0	3697511	3698518	-1	0	0	1008	0	"D-alanyl-D-alanine carboxypeptidase family protein"
ABUW_3639	gacA	0	3698770	3699405	1	0	0	636	0	"response regulator"
ABUW_3640	pilS	0	3699416	3700984	1	0	0	1569	0	"sensor protein histidine kinase"
ABUW_3641	pilR	0	3701009	3702430	1	0	0	1422	0	"type 4 fimbriae expression regulatory protein PilR"
ABUW_3642	ABUW_3642	0	3702434	3703618	-1	0	0	1185	0	"putative periplasmic carboxyl-terminal protease"
ABUW_3643	gpmI	0	3703634	3705181	-1	0	0	1548	0	"2,3-bisphosphoglycerate-independent phosphoglycerate mutase"
ABUW_3644	ABUW_3644	0	3705307	3706377	-1	0	0	1071	0	permease
ABUW_3645	ABUW_3645	0	3706377	3707477	-1	0	0	1101	0	permease
ABUW_3646	pepA	0	3707621	3709069	1	0	0	1449	0	"cytosol aminopeptidase"
ABUW_3647	holC	0	3709062	3709469	1	0	0	408	0	"DNA polymerase III, chi subunit"
ABUW_3648	ABUW_3648	0	3709508	3710146	1	0	0	639	0	"hypothetical protein"
ABUW_3649	ABUW_3649	0	3710277	3710495	1	0	0	219	0	"hypothetical protein"
ABUW_3650	ribE	0	3710554	3711213	-1	0	0	660	0	"riboflavin synthase, alpha subunit"
ABUW_3651	ABUW_3651	0	3711256	3712548	-1	0	0	1293	0	"site-specific DNA-methyltransferase"
ABUW_3652	ribD	0	3712545	3713630	-1	0	0	1086	0	"riboflavin biosynthesis protein RibD"
ABUW_3653	nrdR	0	3713646	3714104	-1	0	0	459	0	"transcriptional regulator NrdR"
ABUW_3654	amt	0	3714263	3715660	-1	0	0	1398	0	"ammonium transporter"
ABUW_3655	glnK	0	3715718	3716056	-1	0	0	339	0	"nitrogen regulatory protein P-II"
ABUW_3656	ABUW_3656	0	3716336	3716563	1	0	0	228	0	"hypothetical protein"
ABUW_3657	ABUW_3657	0	3716629	3717483	1	0	0	855	0	pseudogene
ABUW_3658	ABUW_3658	0	3717569	3719365	1	0	0	1797	0	"hypothetical protein"
ABUW_3659	ABUW_3659	0	3719660	3721147	1	0	0	1488	0	"sulfate permease"
ABUW_3660	ABUW_3660	0	3721162	3721509	1	0	0	348	0	pseudogene
ABUW_3661	ABUW_3661	0	3721548	3722837	-1	0	0	1290	0	"ISPpu12 transposase"
ABUW_3663	lspA1	0	3722859	3723371	-1	0	0	513	0	"ISPpu12 lipoprotein signal peptidase"
ABUW_3664	cadA	0	3723375	3724271	-1	0	0	897	0	"heavy metal detoxification protein"
ABUW_3665	cadR	0	3724367	3724774	1	0	0	408	0	"transcriptional regulator-like protein"
ABUW_3666	ABUW_3666	0	3724867	3725391	1	0	0	525	0	pseudogene
ABUW_3667	arsC2	0	3725597	3726031	1	0	0	435	0	"arsenate reductase"
ABUW_3668	arsR2	0	3726089	3726409	1	0	0	321	0	"arsenical resistance operon repressor"
ABUW_3669	arsC	0	3726416	3726889	1	0	0	474	0	"arsenate reductase"
ABUW_3670	arsB	0	3726897	3727940	1	0	0	1044	0	"arsenical-resistance protein"
ABUW_3671	arsH	0	3727946	3728650	1	0	0	705	0	"arsenical resistance protein ArsH"
ABUW_3672	trxB2	0	3728668	3729621	1	0	0	954	0	"thioredoxin-disulfide reductase"
ABUW_3673	trkA	0	3729723	3730790	1	0	0	1068	0	"FAD-dependent pyridine nucleotide-disulfide oxidoreductase"
ABUW_3674	ABUW_3674	0	3730894	3732342	-1	0	0	1449	0	"hypothetical protein"
ABUW_3675	ABUW_3675	0	3732335	3733450	-1	0	0	1116	0	"hypothetical protein"
ABUW_3676	tniC	0	3733480	3734400	-1	0	0	921	0	"transposition helper protein C"
ABUW_3677	tniB	0	3734405	3736315	-1	0	0	1911	0	"transposition protein B"
ABUW_3678	tniA	0	3736316	3737026	-1	0	0	711	0	"transposase protein A"
ABUW_3679	ABUW_3679	0	3737163	3737831	1	0	0	669	0	pseudogene
ABUW_3680	ABUW_3680	0	3737849	3739282	-1	0	0	1434	0	"transcriptional regulator, GntR family"
ABUW_3681	ABUW_3681	0	3739394	3740170	1	0	0	777	0	"class II aldolase/adducin domain protein"
ABUW_3682	ABUW_3682	0	3740186	3741064	1	0	0	879	0	"putative dihydrodipicolinate synthase"
ABUW_3683	ABUW_3683	0	3741107	3741919	-1	0	0	813	0	"hypothetical protein"
ABUW_3684	ABUW_3684	0	3741976	3742146	-1	0	0	171	0	"hypothetical protein"
ABUW_3685	ABUW_3685	0	3742844	3744160	1	0	0	1317	0	"outer membrane protein OprE3"
ABUW_3686	ppa	0	3744267	3744794	-1	0	0	528	0	"inorganic diphosphatase"
ABUW_3687	ABUW_3687	0	3744922	3745320	-1	0	0	399	0	"hypothetical protein"
ABUW_3688	ABUW_3688	0	3745427	3745810	1	0	0	384	0	"hypothetical protein"
ABUW_3689	fadD	0	3745849	3747528	-1	0	0	1680	0	"long-chain-fatty-acid--CoA ligase"
ABUW_3690	parC	0	3747826	3750045	-1	54	0.0015015015015015	2220	3	"DNA topoisomerase IV, A subunit"
ABUW_3691	ABUW_3691	0	3750199	3751518	-1	0	0	1320	0	"major facilitator superfamily MFS_1"
ABUW_3692	ABUW_3692	0	3751601	3752245	-1	0	0	645	0	"hypothetical protein"
ABUW_3693	ABUW_3693	0	3752291	3752758	-1	0	0	468	0	"hypothetical protein"
ABUW_3694	ABUW_3694	0	3752830	3754422	-1	0	0	1593	0	"protein YegH"
ABUW_3695	ABUW_3695	0	3754419	3754550	-1	0	0	132	0	"hypothetical protein"
ABUW_3696	ABUW_3696	0	3754749	3755372	1	0	0	624	0	"hypothetical protein"
ABUW_3697	ABUW_3697	0	3755581	3756972	1	0	0	1392	0	"inner membrane transport protein YieO"
ABUW_3698	ABUW_3698	0	3757050	3757808	1	11	0.00146198830409357	759	1	"putative lysozyme"
ABUW_3699	dinP	0	3757810	3758865	1	0	0	1056	0	"DNA polymerase IV"
ABUW_3700	ABUW_3700	0	3758975	3759082	1	0	0	108	0	"hypothetical protein"
ABUW_3701	ABUW_3701	0	3759186	3759539	1	0	0	354	0	"hypothetical protein"
ABUW_3702	ABUW_3702	0	3759685	3760185	-1	0	0	501	0	"hypothetical protein"
ABUW_3703	ABUW_3703	0	3760499	3762877	-1	170	0.00140056022408964	2379	3	"radical SAM N-terminal domain protein"
ABUW_3704	ABUW_3704	0	3763092	3764351	-1	0	0	1260	0	"glyceropghosphoryl diester phosphodiesterase"
ABUW_3705	ABUW_3705	0	3764499	3764903	-1	0	0	405	0	"transcriptional regulator SoxR-family"
ABUW_3706	ABUW_3706	0	3764985	3765470	1	0	0	486	0	"hypothetical protein"
ABUW_3707	ABUW_3707	0	3765487	3766053	1	0	0	567	0	"NADPH-dependent fmn reductase"
ABUW_3708	ABUW_3708	0	3766479	3766967	1	1	0.00226757369614512	489	1	"transglycosylase SLT domain protein"
ABUW_3709	cysK	0	3767023	3768021	-1	0	0	999	0	"cysteine synthase A"
ABUW_3710	ABUW_3710	0	3768228	3768770	-1	1029	0.0143149284253579	543	7	"putative acetyltransferase"
ABUW_3711	ABUW_3711	0	3768946	3769059	-1	0	0	114	0	
ABUW_3712	ABUW_3712	0	3769246	3772136	-1	0	0	2891	0	
ABUW_3713	ABUW_3713	0	3772479	3772554	-1	0	0	76	0	
ABUW_3714	ABUW_3714	0	3772610	3772686	-1	0	0	77	0	
ABUW_3715	ABUW_3715	0	3772751	3774275	-1	0	0	1525	0	
ABUW_3716	ABUW_3716	0	3774775	3775371	-1	0	0	597	0	"transcriptional regulator domain-containing protein"
ABUW_3717	ABUW_3717	0	3775459	3776673	1	0	0	1215	0	"hypothetical protein"
ABUW_3718	ABUW_3718	0	3776743	3776949	-1	0	0	207	0	"hypothetical protein"
ABUW_3719	ABUW_3719	0	3777003	3779117	-1	0	0	2115	0	"TonB-dependent copper receptor"
ABUW_3720	ABUW_3720	0	3779190	3779618	-1	0	0	429	0	"hypothetical protein"
ABUW_3721	def1	0	3779655	3780185	-1	0	0	531	0	"peptide deformylase"
ABUW_3722	ABUW_3722	0	3780308	3781462	1	0	0	1155	0	"peptidoglycan-binding LysM"
ABUW_3723	dprA	0	3781483	3782613	1	0	0	1131	0	"DNA protecting protein DprA"
ABUW_3724	ABUW_3724	0	3782664	3783233	1	0	0	570	0	"protein YrdC"
ABUW_3725	ABUW_3725	0	3783625	3784545	-1	0	0	921	0	"transporter, drug/metabolite exporter family"
ABUW_3726	ABUW_3726	0	3784651	3785292	-1	0	0	642	0	"transcriptional regulator, TetR family"
ABUW_3727	ABUW_3727	0	3785438	3786652	1	0	0	1215	0	"major facilitator superfamily MFS_1"
ABUW_3728	ABUW_3728	0	3786674	3787438	1	0	0	765	0	"transcriptional regulator AraC family"
ABUW_3729	ABUW_3729	0	3787561	3788106	1	0	0	546	0	"glutathione peroxidase"
ABUW_3730	ABUW_3730	0	3788252	3788851	1	0	0	600	0	"lipoprotein, putative"
ABUW_3731	atpC	0	3788913	3789332	-1	0	0	420	0	"ATP synthase F1, epsilon subunit"
ABUW_3732	atpD	0	3789350	3790744	-1	0	0	1395	0	"ATP synthase F1, beta subunit"
ABUW_3733	atpG	0	3790775	3791644	-1	0	0	870	0	"ATP synthase F1, gamma subunit AtpG"
ABUW_3734	atpA	0	3791722	3793266	-1	0	0	1545	0	"ATP synthase F1, alpha subunit"
ABUW_3735	atpH	0	3793313	3793849	-1	0	0	537	0	"ATP synthase F1, delta subunit"
ABUW_3736	atpF	0	3793862	3794332	-1	0	0	471	0	"ATP synthase F0, B subunit"
ABUW_3737	atpE	0	3794371	3794616	-1	0	0	246	0	"ATP synthase F0, C subunit"
ABUW_3738	atpB	0	3794701	3795576	-1	0	0	876	0	"ATP synthase F0, A subunit"
ABUW_3739	atpI	0	3795681	3796079	-1	0	0	399	0	"ATP synthase F0, I subunit"
ABUW_3740	znuA	0	3796249	3797088	-1	0	0	840	0	"high affinity Zn transport protein"
ABUW_3741	zur	0	3797228	3797713	1	0	0	486	0	"transcriptional regulator, Fur family"
ABUW_3742	znuC	0	3797695	3798474	1	0	0	780	0	"zinc import ATP-binding protein ZnuC"
ABUW_3743	znuB	0	3798478	3799287	1	0	0	810	0	"high affinity Zn transport protein"
ABUW_3744	rhtB	0	3799289	3799915	-1	0	0	627	0	"homoserine/homoserine lactone efflux protein"
ABUW_3745	tyrA	0	3800074	3800994	1	0	0	921	0	"melanin biosynthesis protein TyrA"
ABUW_3746	sfcA	0	3801040	3802737	-1	129	0.00327011118378025	1698	5	"NAD-dependent malic enzyme"
ABUW_3747	argS	0	3803233	3805023	1	0	0	1791	0	"arginyl-tRNA synthetase"
ABUW_3748	ABUW_3748	0	3805177	3805803	1	0	0	627	0	"hypothetical protein"
ABUW_3749	ABUW_3749	0	3805847	3806515	-1	0	0	669	0	"glutathione S-transferase"
ABUW_3750	ABUW_3750	0	3806628	3807035	-1	0	0	408	0	"OsmC family protein"
ABUW_3751	ABUW_3751	0	3807032	3807979	-1	0	0	948	0	"pirin domain protein"
ABUW_3752	ABUW_3752	0	3808136	3808441	-1	0	0	306	0	"hypothetical protein"
ABUW_3753	ABUW_3753	0	3808503	3809030	-1	0	0	528	0	"putative transcriptional regulator"
ABUW_3754	ABUW_3754	0	3809253	3810041	-1	0	0	789	0	"putative adenylyltransferase"
ABUW_3755	guaA	0	3810107	3811675	-1	0	0	1569	0	"GMP synthase"
ABUW_3756	ABUW_3756	0	3812051	3813280	1	0	0	1230	0	"hypothetical protein"
ABUW_3757	ABUW_3757	0	3813340	3813777	-1	0	0	438	0	"DoxX family protein"
ABUW_3758	ABUW_3758	0	3813971	3814612	1	0	0	642	0	"protein DedA"
ABUW_3759	ABUW_3759	0	3814620	3815210	-1	0	0	591	0	"hypothetical protein"
ABUW_3760	ABUW_3760	0	3815426	3815812	-1	0	0	387	0	"hypothetical protein"
ABUW_3761	ABUW_3761	0	3815823	3816665	-1	0	0	843	0	"ParA family protein"
ABUW_3762	sirB	0	3816742	3817134	-1	0	0	393	0	"invasion protein expression up-regulator"
ABUW_3763	ABUW_3763	0	3817146	3817454	-1	0	0	309	0	"BolA family protein"
ABUW_3764	ABUW_3764	0	3817685	3817760	1	0	0	76	0	
ABUW_3765	ABUW_3765	0	3817806	3817881	1	0	0	76	0	
ABUW_3766	ABUW_3766	0	3817976	3818743	-1	0	0	768	0	"phosphopantetheine-protein transferase"
ABUW_3767	ABUW_3767	0	3818736	3820601	-1	0	0	1866	0	"NAD dependent epimerase/dehydratase family"
ABUW_3768	ABUW_3768	0	3820655	3821881	-1	0	0	1227	0	"hypothetical protein"
ABUW_3769	ABUW_3769	0	3821923	3825573	-1	0	0	3651	0	"polyketide cyclase/dehydrase family"
ABUW_3770	ABUW_3770	0	3825598	3829557	-1	0	0	3960	0	"amino acid adenylation"
ABUW_3771	ABUW_3771	0	3829554	3829814	-1	0	0	261	0	"acyl carrier protein"
ABUW_3772	ABUW_3772	0	3829811	3831604	-1	0	0	1794	0	"acyl-CoA dehydrogenase"
ABUW_3773	ABUW_3773	0	3831637	3833526	-1	0	0	1890	0	"acyl-CoA synthetase/AMP-acid ligase"
ABUW_3774	ABUW_3774	0	3834149	3834865	-1	0	0	717	0	"eR transcriptional regulator"
ABUW_3775	ABUW_3775	0	3835624	3836040	1	0	0	417	0	"hypothetical protein"
ABUW_3776	cepI	0	3836119	3836670	1	0	0	552	0	"homoserine lactone synthase"
ABUW_3777	ABUW_3777	0	3836763	3838115	-1	0	0	1353	0	"shikimate transporter"
ABUW_3778	ABUW_3778	0	3838235	3839260	-1	0	0	1026	0	"enoyl-CoA hydratase/isomerase family protein"
ABUW_3779	ABUW_3779	0	3839273	3840046	-1	0	0	774	0	"short-chain enoyl-CoA hydratase"
ABUW_3780	ABUW_3780	0	3840068	3841195	-1	0	0	1128	0	"acyl-CoA dehydrogenase"
ABUW_3781	ABUW_3781	0	3841207	3842856	-1	0	0	1650	0	"acetyl-coenzyme A synthetase"
ABUW_3782	mmsB	0	3842938	3843828	-1	0	0	891	0	"3-hydroxyisobutyrate dehydrogenase"
ABUW_3783	mmsA1	0	3843840	3845357	-1	0	0	1518	0	"methylmalonate-semialdehyde dehydrogenase"
ABUW_3784	ABUW_3784	0	3845523	3846404	1	0	0	882	0	"transcriptional regulator, LysR family"
ABUW_3785	cycA1	0	3846462	3847892	-1	0	0	1431	0	"D-serine/D-alanine/glycine transporter"
ABUW_3786	cycA2	0	3848263	3849702	-1	0	0	1440	0	"D-serine/D-alanine/glycine transporter"
ABUW_3787	ABUW_3787	0	3849865	3850224	-1	0	0	360	0	"endoribonuclease L-PSP family protein"
ABUW_3788	dadX	0	3850235	3851338	-1	0	0	1104	0	"alanine racemase"
ABUW_3789	dadA2	0	3851359	3852624	-1	0	0	1266	0	"D-amino acid dehydrogenase small subunit"
ABUW_3790	lrp	0	3852761	3853228	1	0	0	468	0	"leucine-responsive regulatory protein"
